Inquiry_Date,Country,Buyer_Segment,Inq_Product_Family,Sold
2023-06-29,PS,Practitioner,Google Cloud Platform,1
2023-06-29,Brazil,Decision Maker,Google Cloud Platform and Google Workspace,0
2023-06-29,Mexico,Practitioner,Google Workspace,0
2023-06-29,Mexico,Practitioner,Google Cloud Platform,1
2023-06-29,Brazil,Practitioner,Google Cloud Platform,1
2023-06-29,Brazil,Practitioner,Google Cloud Platform,0
2023-06-29,Mexico,Executive,Google Cloud Platform,1
2023-06-29,Brazil,Practitioner,Google Cloud Platform,0
2023-06-29,MCO,Decision Maker,Google Cloud Platform,1
2023-06-29,Brazil,Practitioner,Google Workspace,1
2023-06-29,PS,Practitioner,Google Cloud Platform,1
2023-06-29,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-29,Mexico,Practitioner,Google Cloud Platform,0
2023-06-29,Brazil,Practitioner,Google Cloud Platform,0
2023-06-29,Colombia,Practitioner,Google Cloud Platform,0
2023-06-29,Rest of SOLA,Decision Maker,Google Cloud Platform,0
2023-06-29,Brazil,Executive,Google Cloud Platform,1
2023-06-29,Brazil,Practitioner,Google Cloud Platform,1
2023-06-29,Chile,Decision Maker,Google Workspace,1
2023-06-29,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-29,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-29,Mexico,Decision Maker,Google Cloud Platform,0
2023-06-29,Mexico,Practitioner,Google Cloud Platform,1
2023-06-29,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-29,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-29,PS,Practitioner,Google Workspace,1
2023-06-29,CECA,Decision Maker,Google Cloud Platform,0
2023-06-29,Colombia,Practitioner,Google Cloud Platform,0
2023-06-29,Brazil,Practitioner,Google Cloud Platform,1
2023-06-29,Brazil,Executive,Google Workspace,1
2023-06-29,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-29,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-29,Mexico,Practitioner,Google Cloud Platform,1
2023-06-29,Brazil,Practitioner,Google Cloud Platform,0
2023-06-29,Brazil,Practitioner,Google Cloud Platform,0
2023-06-29,Brazil,Practitioner,Google Cloud Platform,1
2023-06-29,MCO,Decision Maker,Google Cloud Platform,1
2023-06-29,MCO,Decision Maker,Google Cloud Platform,1
2023-06-29,Brazil,Practitioner,Google Workspace,0
2023-06-29,Brazil,Practitioner,Google Cloud Platform,1
2023-06-29,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-29,Brazil,Executive,Google Cloud Platform,1
2023-06-29,Mexico,Practitioner,Google Cloud Platform,0
2023-06-29,Brazil,Executive,Google Cloud Platform,1
2023-06-29,Brazil,Practitioner,Google Cloud Platform,1
2023-06-29,Chile,Practitioner,Google Cloud Platform,1
2023-06-29,Mexico,Practitioner,Google Cloud Platform,0
2023-06-29,MCO,Decision Maker,Google Cloud Platform,1
2023-06-29,Brazil,Executive,Google Cloud Platform,1
2023-06-29,PS,Decision Maker,Google Workspace,0
2023-06-29,Brazil,Practitioner,Google Cloud Platform,1
2023-06-29,MCO,Executive,Google Cloud Platform,1
2023-06-29,Mexico,Decision Maker,Google Cloud Platform,0
2023-06-29,Colombia,Unknown,Google Cloud Platform,0
2023-06-29,Brazil,Executive,Google Cloud Platform,1
2023-06-29,Brazil,Executive,Google Cloud Platform,1
2023-06-29,Mexico,Executive,Google Cloud Platform,1
2023-06-29,Brazil,Practitioner,Google Workspace,0
2023-06-29,Chile,Executive,Google Cloud Platform,1
2023-06-29,Colombia,Practitioner,Google Workspace,1
2023-06-29,Brazil,Executive,Google Cloud Platform,1
2023-06-29,Brazil,Unknown,Google Cloud Platform,0
2023-06-29,Brazil,Practitioner,Google Workspace,0
2023-06-29,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-29,Mexico,Practitioner,Google Cloud Platform,0
2023-06-29,Mexico,Executive,Google Cloud Platform,1
2023-06-29,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-29,Brazil,Practitioner,Google Cloud Platform,0
2023-06-29,Brazil,Practitioner,Google Workspace,0
2023-06-29,Brazil,Practitioner,Others,1
2023-06-29,MCO,Practitioner,Google Cloud Platform,0
2023-06-29,MCO,Practitioner,Google Cloud Platform,0
2023-06-29,MCO,Practitioner,Google Cloud Platform,0
2023-06-29,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-29,Brazil,Practitioner,Google Cloud Platform,1
2023-06-29,PS,Practitioner,Google Cloud Platform and Google Workspace,0
2023-06-29,PS,Decision Maker,Google Cloud Platform,1
2023-06-29,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-29,Brazil,Practitioner,Google Workspace,0
2023-06-29,Mexico,Executive,Google Workspace,0
2023-06-29,Peru,Practitioner,Google Cloud Platform,1
2023-06-29,Chile,Practitioner,Google Cloud Platform,1
2023-06-29,Brazil,Practitioner,Google Cloud Platform,1
2023-06-29,Brazil,Executive,Google Cloud Platform,1
2023-06-29,Brazil,Practitioner,Google Cloud Platform,1
2023-06-29,Brazil,Practitioner,Google Cloud Platform,0
2023-06-29,Mexico,Practitioner,Google Cloud Platform,1
2023-06-29,Brazil,Practitioner,Google Workspace,0
2023-06-29,Colombia,Decision Maker,Google Cloud Platform,1
2023-06-29,PS,Practitioner,Google Cloud Platform,0
2023-06-29,MCO,Decision Maker,Google Workspace,1
2023-06-29,Rest of SOLA,Decision Maker,Google Cloud Platform,0
2023-06-29,Mexico,Decision Maker,Google Workspace,0
2023-06-29,MCO,Practitioner,Google Cloud Platform,1
2023-06-29,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-29,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-29,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-29,PS,Decision Maker,Google Cloud Platform,0
2023-06-29,Colombia,Decision Maker,Google Cloud Platform,0
2023-06-29,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-29,Brazil,Practitioner,Google Cloud Platform,1
2023-06-29,PS,Practitioner,Google Cloud Platform,1
2023-06-29,Mexico,Executive,Google Cloud Platform,1
2023-06-29,Mexico,Executive,Google Cloud Platform,0
2023-06-29,Brazil,Executive,Google Cloud Platform,1
2023-06-29,Brazil,Decision Maker,Google Workspace,1
2023-06-29,Brazil,Unknown,Others,1
2023-06-29,Brazil,Practitioner,Google Cloud Platform,0
2023-06-29,Chile,Practitioner,Google Cloud Platform,0
2023-06-29,Mexico,Decision Maker,Google Cloud Platform,0
2023-06-29,CECA,Executive,Google Cloud Platform,0
2023-06-29,Rest of SOLA,Practitioner,Google Cloud Platform,0
2023-06-29,Brazil,Decision Maker,Google Workspace,1
2023-06-29,Colombia,Decision Maker,Google Workspace,1
2023-06-29,PS,Executive,Google Cloud Platform,1
2023-06-29,CECA,Decision Maker,Google Cloud Platform,1
2023-06-29,MCO,Decision Maker,Google Cloud Platform,1
2023-06-29,MCO,Decision Maker,Google Cloud Platform,0
2023-06-29,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-29,PS,Decision Maker,Google Cloud Platform,1
2023-06-29,MCO,Executive,Google Cloud Platform,1
2023-06-29,Brazil,Practitioner,Google Cloud Platform,1
2023-06-29,Brazil,Practitioner,Google Workspace,0
2023-06-29,MCO,Executive,Google Cloud Platform,1
2023-06-29,Mexico,Decision Maker,Google Cloud Platform,0
2023-06-29,Argentina,Decision Maker,Google Cloud Platform,0
2023-06-29,Brazil,Practitioner,Google Cloud Platform,0
2023-06-29,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-29,Argentina,Practitioner,Google Cloud Platform,1
2023-06-29,Brazil,Practitioner,Google Cloud Platform,1
2023-06-29,PS,Practitioner,Google Cloud Platform,0
2023-06-29,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-29,Brazil,Practitioner,Google Cloud Platform,0
2023-06-29,Colombia,Practitioner,Google Cloud Platform,1
2023-06-29,Brazil,Practitioner,Google Workspace,0
2023-06-29,Mexico,Practitioner,Google Cloud Platform,1
2023-06-29,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-29,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-29,Brazil,Executive,Google Cloud Platform,1
2023-06-29,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-29,Brazil,Practitioner,Google Cloud Platform,0
2023-06-29,Brazil,Practitioner,Google Cloud Platform,0
2023-06-29,CECA,Decision Maker,Google Cloud Platform,1
2023-06-29,Brazil,Practitioner,Google Cloud Platform,1
2023-06-29,PS,Practitioner,Google Workspace,1
2023-06-29,Argentina,Executive,Google Cloud Platform,0
2023-06-29,Mexico,Decision Maker,Google Cloud Platform,0
2023-06-29,PS,Practitioner,Google Cloud Platform,1
2023-06-29,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-29,Brazil,Practitioner,Google Cloud Platform,0
2023-06-29,Mexico,Practitioner,Google Cloud Platform,0
2023-06-29,Peru,Practitioner,Google Cloud Platform,0
2023-06-29,MCO,Practitioner,Google Cloud Platform,1
2023-06-29,Brazil,Decision Maker,Google Workspace,0
2023-06-29,CECA,Unknown,Google Cloud Platform,0
2023-06-29,Brazil,Practitioner,Google Cloud Platform,1
2023-06-29,Brazil,Executive,Google Cloud Platform,1
2023-06-29,Chile,Practitioner,Google Workspace,0
2023-06-29,Mexico,Practitioner,Google Cloud Platform,0
2023-06-29,Brazil,Practitioner,Google Workspace,1
2023-06-29,Brazil,Executive,Google Cloud Platform,1
2023-06-29,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-29,PS,Practitioner,Google Workspace,1
2023-06-29,MCO,Decision Maker,Google Cloud Platform,0
2023-06-29,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-29,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-29,Brazil,Practitioner,Google Cloud Platform,0
2023-06-29,PS,Practitioner,Google Cloud Platform,0
2023-06-29,Brazil,Practitioner,Google Cloud Platform,0
2023-06-29,CECA,Decision Maker,Google Workspace,0
2023-06-29,CECA,Decision Maker,Google Cloud Platform and Google Workspace,0
2023-06-29,MCO,Practitioner,Google Workspace,0
2023-06-29,MCO,Practitioner,Google Cloud Platform,0
2023-06-29,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-29,Peru,Decision Maker,Google Workspace,0
2023-06-29,Rest of SOLA,Practitioner,Google Cloud Platform,1
2023-06-29,Brazil,Decision Maker,Google Workspace,1
2023-06-29,PS,Practitioner,Google Cloud Platform,0
2023-06-29,Brazil,Practitioner,Google Cloud Platform,0
2023-06-29,CECA,Practitioner,Google Cloud Platform,0
2023-06-29,Brazil,Practitioner,Google Cloud Platform,0
2023-06-29,Brazil,Practitioner,Google Workspace,0
2023-06-29,Brazil,Executive,Google Cloud Platform,1
2023-06-29,Mexico,Decision Maker,Google Cloud Platform,0
2023-06-29,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-29,MCO,Decision Maker,Google Cloud Platform,1
2023-06-29,Argentina,Decision Maker,Google Cloud Platform,0
2023-06-29,Brazil,Executive,Google Cloud Platform,1
2023-06-29,MCO,Practitioner,Google Cloud Platform,0
2023-06-29,Argentina,Practitioner,Google Cloud Platform,0
2023-06-29,Brazil,Practitioner,Google Cloud Platform,0
2023-06-29,Brazil,Practitioner,Google Cloud Platform,0
2023-06-29,CECA,Executive,Google Cloud Platform,1
2023-06-29,Mexico,Decision Maker,Google Cloud Platform,0
2023-06-29,Brazil,Practitioner,Google Cloud Platform,0
2023-06-29,Mexico,Practitioner,Google Cloud Platform,0
2023-06-29,Brazil,Practitioner,Google Cloud Platform,0
2023-06-29,Brazil,Practitioner,Google Cloud Platform,0
2023-06-29,Brazil,Practitioner,Google Workspace,0
2023-06-29,Brazil,Executive,Google Cloud Platform,0
2023-06-29,PS,Practitioner,Google Cloud Platform and Google Workspace,0
2023-06-29,PS,Practitioner,Google Cloud Platform and Google Workspace,0
2023-06-29,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-29,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-29,PS,Practitioner,Google Cloud Platform,0
2023-06-29,MCO,Decision Maker,Google Cloud Platform,1
2023-06-29,Mexico,Practitioner,Google Cloud Platform,1
2023-06-29,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-29,Brazil,Practitioner,Google Cloud Platform,1
2023-06-29,Brazil,Executive,Google Cloud Platform,0
2023-06-29,Mexico,Practitioner,Google Cloud Platform,1
2023-06-29,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-29,PS,Practitioner,Google Cloud Platform,1
2023-06-29,Brazil,Executive,Google Cloud Platform,0
2023-06-29,CECA,Practitioner,Google Cloud Platform,0
2023-06-29,Brazil,Practitioner,Google Workspace,1
2023-06-29,Rest of SOLA,Practitioner,Google Cloud Platform,1
2023-06-29,MCO,Practitioner,Google Cloud Platform,1
2023-06-29,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-29,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-29,Argentina,Decision Maker,Google Cloud Platform,1
2023-06-29,CECA,Practitioner,Google Cloud Platform,0
2023-06-29,CECA,Practitioner,Google Cloud Platform,1
2023-06-29,Brazil,Executive,Google Cloud Platform,1
2023-06-29,Mexico,Decision Maker,Google Cloud Platform,0
2023-06-29,Brazil,Practitioner,Google Cloud Platform,0
2023-06-29,CECA,Practitioner,Google Workspace,1
2023-06-29,Mexico,Practitioner,Google Cloud Platform,1
2023-06-29,MCO,Decision Maker,Google Cloud Platform,1
2023-06-29,MCO,Decision Maker,Google Cloud Platform,0
2023-06-29,CECA,Practitioner,Google Workspace,0
2023-06-29,Brazil,Practitioner,Google Workspace,0
2023-06-29,Brazil,Practitioner,Google Cloud Platform and Google Workspace,0
2023-06-29,Argentina,Executive,Google Cloud Platform,0
2023-06-29,Brazil,Executive,Google Cloud Platform,1
2023-06-29,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-29,PS,Practitioner,Google Cloud Platform,0
2023-06-29,MCO,Executive,Google Cloud Platform,1
2023-06-29,Mexico,Executive,Google Cloud Platform,1
2023-06-29,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-29,Brazil,Executive,Google Workspace,0
2023-06-29,Brazil,Practitioner,Google Cloud Platform,1
2023-06-29,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-29,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-29,CECA,Decision Maker,Google Cloud Platform,0
2023-06-29,MCO,Practitioner,Google Cloud Platform,1
2023-06-29,Brazil,Executive,Google Cloud Platform,0
2023-06-29,Brazil,Practitioner,Google Cloud Platform,0
2023-06-29,Colombia,Practitioner,Google Cloud Platform,1
2023-06-29,Brazil,Practitioner,Google Cloud Platform,0
2023-06-29,Colombia,Practitioner,Google Cloud Platform,1
2023-06-29,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-29,Chile,Executive,Google Cloud Platform,0
2023-06-29,Brazil,Executive,Google Cloud Platform,0
2023-06-29,Mexico,Executive,Google Cloud Platform,0
2023-06-29,Mexico,Practitioner,Google Cloud Platform,1
2023-06-29,Colombia,Executive,Google Cloud Platform,1
2023-06-29,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-29,MCO,Practitioner,Google Cloud Platform,1
2023-06-29,Argentina,Unknown,Google Cloud Platform and Google Workspace,0
2023-06-29,Chile,Practitioner,Google Cloud Platform,0
2023-06-29,Peru,Unknown,Google Workspace,1
2023-06-29,Colombia,Unknown,Google Workspace,1
2023-06-29,Chile,Practitioner,Google Cloud Platform,1
2023-06-29,Brazil,Practitioner,Google Workspace,1
2023-06-29,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-29,MCO,Decision Maker,Google Cloud Platform,1
2023-06-29,MCO,Executive,Google Cloud Platform,1
2023-06-29,CECA,Unknown,Others,1
2023-06-29,Colombia,Unknown,Google Workspace,1
2023-06-29,Brazil,Executive,Google Cloud Platform,1
2023-06-29,Brazil,Practitioner,Google Cloud Platform,1
2023-06-29,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-29,MCO,Decision Maker,Google Cloud Platform,1
2023-06-29,Brazil,Practitioner,Google Cloud Platform,0
2023-06-29,Brazil,Decision Maker,Google Workspace,1
2023-06-29,Brazil,Unknown,Others,1
2023-06-29,PS,Practitioner,Google Cloud Platform,0
2023-06-29,Brazil,Practitioner,Google Cloud Platform,0
2023-06-29,Colombia,Practitioner,Google Cloud Platform,1
2023-06-29,PS,Practitioner,Google Workspace,0
2023-06-29,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-29,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-29,PS,Executive,Google Cloud Platform,1
2023-06-29,MCO,Practitioner,Google Workspace,1
2023-06-29,Brazil,Practitioner,Google Cloud Platform,0
2023-06-29,Brazil,Executive,Google Cloud Platform,0
2023-06-29,CECA,Decision Maker,Google Workspace,1
2023-06-29,Colombia,Executive,Google Cloud Platform,1
2023-06-29,Brazil,Practitioner,Google Cloud Platform and Google Workspace,0
2023-06-29,Brazil,Executive,Google Cloud Platform,1
2023-06-29,Colombia,Executive,Google Cloud Platform,1
2023-06-29,Brazil,Practitioner,Others,1
2023-06-29,Brazil,Decision Maker,Google Workspace,1
2023-06-29,Brazil,Executive,Google Cloud Platform,1
2023-06-29,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-29,Brazil,Practitioner,Google Cloud Platform,0
2023-06-29,Peru,Decision Maker,Google Workspace,0
2023-06-29,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-29,MCO,Executive,Google Cloud Platform,0
2023-06-29,PS,Practitioner,Google Cloud Platform,0
2023-06-29,MCO,Decision Maker,Google Cloud Platform,1
2023-06-29,MCO,Executive,Google Cloud Platform,1
2023-06-29,MCO,Decision Maker,Google Cloud Platform,1
2023-06-29,Brazil,Executive,Google Cloud Platform,0
2023-06-29,Peru,Executive,Google Cloud Platform,0
2023-06-29,Chile,Practitioner,Google Cloud Platform,0
2023-06-29,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-29,Brazil,Executive,Google Workspace,0
2023-06-29,Mexico,Practitioner,Google Cloud Platform,0
2023-06-29,Rest of SOLA,Decision Maker,Google Workspace,1
2023-06-29,Brazil,Practitioner,Google Cloud Platform,1
2023-06-29,Colombia,Decision Maker,Google Cloud Platform,1
2023-06-29,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-29,Chile,Decision Maker,Google Workspace,0
2023-06-29,Mexico,Practitioner,Google Cloud Platform,0
2023-06-29,PS,Executive,Google Cloud Platform,0
2023-06-29,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-29,Brazil,Practitioner,Google Cloud Platform,0
2023-06-29,Brazil,Practitioner,Google Cloud Platform,0
2023-06-29,Brazil,Practitioner,Google Workspace,1
2023-06-29,Colombia,Executive,Google Cloud Platform,0
2023-06-29,Brazil,Practitioner,Google Cloud Platform and Google Workspace,0
2023-06-29,Brazil,Practitioner,Google Cloud Platform,0
2023-06-29,Rest of SOLA,Executive,Google Workspace,0
2023-06-29,Mexico,Practitioner,Google Cloud Platform,0
2023-06-29,Colombia,Practitioner,Google Cloud Platform,0
2023-06-29,Brazil,Executive,Google Cloud Platform,0
2023-06-29,Argentina,Practitioner,Google Workspace,1
2023-06-29,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-29,Mexico,Decision Maker,Google Cloud Platform,0
2023-06-29,Brazil,Practitioner,Google Cloud Platform,0
2023-06-29,Brazil,Practitioner,Google Workspace,0
2023-06-29,Brazil,Practitioner,Google Workspace,0
2023-06-29,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-29,Brazil,Practitioner,Google Cloud Platform,1
2023-06-29,CECA,Executive,Google Cloud Platform and Google Workspace,0
2023-06-29,Brazil,Executive,Google Cloud Platform,1
2023-06-29,MCO,Decision Maker,Google Cloud Platform,1
2023-06-29,PS,Practitioner,Google Workspace,1
